日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
9/05,python工程師,兆徠科技股份有限公司,台北市內湖區行愛路77巷69號2樓,待遇面議,1. 負責軟體之分析、設計以及程式撰寫。2. 規劃執行軟體架構及模組之設計，並控管軟體設計進度。3. 進行軟體之測試與修改。4. 規劃、執行與維護量產的產品。. 協助研發軟體新技術與新工具。6. 管控軟體開發成本。,台北市內湖區,經歷不拘,學歷不拘,員工20人,7uito,www.104.com.tw/job/7uito?jobsource=jolist_a_relevance
9/05,Python 後端工程師,杰倫智能科技股份有限公司,台北市信義區基隆路一段111號3樓,"32,000",入第四年的新創公司，未來的方向無限寬廣，期待您的加入![ 工作內容 ]  l  協助開發後端API與單元測式 l  Python程式開發 l  協助優化機器學習系統的管理與監控等作業 l  參與研發自動化機器學習系統，特別專注於資料處,台北市信義區,經歷不拘,專科,員工60人,79dy9,www.104.com.tw/job/79dy9?jobsource=jolist_a_relevance
9/04,Python工程師,緯德科技股份有限公司 (TechLink Corporation),台北市松山區敦化北路207號8F-13,待遇面議,- 熟悉Python語言撰寫實務經驗1年以上。- 可獨立或與團隊合作，工作態度積極、負責，能配合公司規定。- 依不同經驗及能力來負責系統之分析(SA)、設計(SD)以及程式撰寫(PG)。- 配合公司專案需求至客戶端駐點服務。,台北市松山區,1年以上,專科,員工220人,695ve,www.104.com.tw/job/695ve?jobsource=jolist_a_relevance
9/06,QA Engineer(Python Selenuim),盛威資訊服務股份有限公司,台北市大安區,待遇面議, solutions.• Experience with automation test base on python selenuim or related programming language.• Experience with test,台北市大安區,經歷不拘,大學,員工100人,83bpr,www.104.com.tw/job/83bpr?jobsource=jolist_a_relevance
7/25,PYTHON DEVELOPER 後端工程師,美商網碩科技股份有限公司台灣分公司,台北市松山區敦化北路214號5樓,待遇面議,"WHAT WE WANT FriendFinder Networks is looking for a  Python Developer who will work with cross-functional teams to design,",台北市松山區,3年以上,專科,員工70人,7ji9s,www.104.com.tw/job/7ji9s?jobsource=jolist_a_relevance
9/07,Python 工程師,澄映科技有限公司,台北市內湖區瑞光路,待遇面議,*負責web服務器開發*負責數據平台/運營平台等項目的開發*對現有產品進行例行性維護、測試*其他主管交辦事項,台北市內湖區,2年以上,專科,員工5人,80gqw,www.104.com.tw/job/80gqw?jobsource=jolist_a_relevance
9/04,後端工程師 Python,財團法人臺灣海洋保育與漁業永續基金會,台北市中正區詔安街284號,"43,000",進行海洋事務或漁業管理相關服務網站或平台的後端功能開發撰寫、維護並優化頁面效能。 須熟悉Python，具備一年以上Python後端開發經驗，能立即上手工作。熟悉PHP加分。工作職責1. 程式開發：深入了解客戶及使用者需求，與專案管理、前,台北市中正區,1年以上,大學,員工150人,7wceb,www.104.com.tw/job/7wceb?jobsource=jolist_a_relevance
9/05,Python 軟體工程師,烏龜移動科技股份有限公司,台北市松山區民權東路三段144號13樓1521室,"40,000","網路架構及 Web 應用基本知識3、能夠撰寫 Python 資料處理腳本或是 Web API4、了解 RDBMS 及 NoSQL、良好溝通能力, 能夠與其他團隊協作6、分析及解決問題的能力7、對程式開發有興趣, 能夠持續學習新知識並應用",台北市松山區,1年以上,高中,員工35人,7x79r,www.104.com.tw/job/7x79r?jobsource=jolist_a_relevance
8/25,"Sr. Software Developer(Angular, python，CD/DI)",鼎世國際有限公司,美國馬里蘭州,待遇面議," for diseases!  There are a wide range of applications, platforms (node, python, Django, C++, you name it) and environments (",美國馬里蘭州,3年以上,大學,員工160人,831ew,www.104.com.tw/job/831ew?jobsource=jolist_a_relevance
9/06,Software Engineer_Backend Engineer(Python) 後端工程師,百睿達有限公司,台北市中正區許昌街42號10樓,待遇面議,"【About us】Botrista enables brands to add a mini-tea shop to their menu without the operational complexities. Botrista provides beverage solutions to foodservice operators by leveraging easy-to-use equipment (the DrinkBot) alongside a line of pre-packaged ingredients (BiBs) to deliver a variety of craft beverages, including infused teas & lattes, flavored lemonades, iced coffees and more! Operators can now offer high margin items without the investment in a full bar. Our system takes up just 5-sq ft and enables customizable drink recipes at the touch of a button. We automate the portioning, dispensing and mixing process to deliver a fresh and consistently blended product in under 20 seconds. www.botrista.com【Responsibilities】- Develop the high-efficient back-end system on IoT devices- Develop data collection and data processing system on IoT devices- Develop a smart error recognition system on IoT devices- Responsible for designing and implementing an effective system",台北市中正區,1年以上,大學,員工46人,7xens,www.104.com.tw/job/7xens?jobsource=jolist_a_relevance
8/29,後端 Python 工程師（AI、NLP、Cloud）,Moment Group_勁渠股份有限公司,台北市中山區民生東路2段143號12樓,待遇面議,我們正在尋找一位熱愛解決問題、精通後端開發並擁有豐富 Python 技術經驗的工程師。作為後端 Python 工程師，您將負責設計、開發和維護我們的軟體後端，並與 AI 和前端團隊密切合作，確保無縫的用戶體驗。如果您熱愛技術挑戰、擁有優秀的團隊合,台北市中山區,3年以上,大學,距捷運行天宮站約220公尺,71eb6,www.104.com.tw/job/71eb6?jobsource=jolist_a_relevance
9/07,【雲端系統部】Python工程師,昇銳電子股份有限公司,桃園市八德區長興路673號,待遇面議,"主責為開發桌上型應用軟體1.Python為主要語言 2.API串接3.有使用QT GUI者佳  4.主管交代之事項其他特殊專長或技能1.具爬蟲經驗者佳2.研究過Line Notify, Line Robot, Line",桃園市八德區,經歷不拘,大學,上市上櫃,7qph3,www.104.com.tw/job/7qph3?jobsource=jolist_a_relevance
7/07,【Python】數據分析軟體程式開發設計工程師,株式會社Oriental kingdom group,日本141-0022 東京都品川區，東五反田1-10-8五反田S&amp;amp;amp;L大樓6F,"60,000",1.從事電腦軟體的程式開發、設計、修改、安裝、測試及維護 2.確認軟體程式的目的與功能，進行程序開發及測試，並撰寫軟體程式技術白皮書 3.從事相關系統程式開發、管理與維護，及客戶服務與支援與ＡＩ軟體設計4.專案支援，如客戶教育訓練、技術文件撰寫 .負責後端內容管理平台軟體之分析、設計以及程式撰寫。 6.進行軟體功能之單元與功能測試 7.月薪日幣25萬~60萬元，依照經驗及技能評估薪資，亦可面議發展遠景：我們有多國籍社員，也非常重視社員，我們認為社員就是公司的財產。所以，例如在福利方面。日本的就勞簽證的費用都有我們來負擔。在提高能力方面，工作上對自己的技術能力或日語能力有不安心我們會為您做這方面的輔助和輔導。我們希望大家一起長久的工作。在以後社員可以申請永駐時，我們也會請專業人士去協辦。,日本,經歷不拘,學歷不拘,員工10人,6a2dt,www.104.com.tw/job/6a2dt?jobsource=jolist_a_relevance
9/06,Python 系統開發工程師(FJ),德義資訊股份有限公司,台北市松山區,待遇面議,1.熟悉 Python (flask / fastapi 框架) 開發架構2.具有實務 API 開發經驗3.熟悉 K8s 與 DevOps 相關實務開發經驗者佳4.熟悉 Linux 能對後端系統 Exp. Linux /,台北市松山區,1年以上,專科,員工250人,5yq25,www.104.com.tw/job/5yq25?jobsource=jolist_a_relevance
9/05,Python後端工程師,沙漠魚科技股份有限公司,台北市大安區敦化南路二段99號3樓,"50,000","【工作內容】1.建立公司產品所需後端功能開發與維護2.與前端工程師合作開發(ios,android,web)3.參與公司系統架構建置(資料庫,分散式檔案存儲,負載平衡..)4.研發公司專案使用程式【技能】- 需熟悉後端開發程式語言 - 熟悉後端系統架構及組成- 熟悉第三方或API呼叫方式- 熟悉資料庫設計及操作- 熟悉 git- 需了解 HTML、CSS、Javascript 運作- 具備基本雲端伺服器觀念與使用經驗-有開發或使用開源或商用game server 經驗",台北市大安區,1年以上,學歷不拘,員工40人,7sohm,www.104.com.tw/job/7sohm?jobsource=jolist_a_relevance
9/01,Python後端軟體工程師,Deep01_愛因斯坦人工智慧股份有限公司,新北市板橋區中山路一段(近板新捷運站/板橋捷運站),待遇面議, 熟悉Python與MySQL，並有伺服器端程式與資料庫經驗2. 熟悉Linux與AWS，並有伺服器架設/API製作/系統整合經驗3. 加分：學習能力快，樂於面對挑戰，善於團隊合作Deep01獲得政府評選為台灣十大科技新創 中文/英文/日,新北市板橋區,2年以上,專科,員工30人,6qzbj,www.104.com.tw/job/6qzbj?jobsource=jolist_d_relevance
9/04,Python Django 後端開發軟體工程師,康泰智能科技股份有限公司,台北市中山區中山北路二段185號11樓,待遇面議,們並不要求以下條件全都掌握。但如果只想找一個地方混日子，沒有自強不息的精神，請不要申請。- 有清晰的思維邏輯，能處理複雜的產品邏輯- 精通 Python Django 的 Web 後端微服務開發- 精通 RDBMS(SQL/,台北市中山區,經歷不拘,大學,員工10人,80e5f,www.104.com.tw/job/80e5f?jobsource=jolist_d_relevance
9/04,資料科學工程師(Python程序開發),集邦科技股份有限公司_TRENDFORCE,台北市中山區南京東路三段68號11樓,待遇面議,1. Utilize the machine learning techniques to deliver business value and improve workflow efficiency.2. Conduct various experiments to identify OpenAI API (chatGPT) strengths and weaknesses.,台北市中山區,經歷不拘,大學,員工250人,7xkjz,www.104.com.tw/job/7xkjz?jobsource=jolist_d_relevance
9/01,Python 後端工程師(全遠端工作/週休2.5日),環球誠信有限公司,高雄市鼓山區明華路315號13樓之1,"730,000",1. 負責平台後端開發、維護及優化。2. 負責平台與第三方服務之串接。3. 熟悉RESTful API使用。4. 具備Python使用經驗。. 具備MySQL使用經驗。6. 具備Git/Gitflow操作，包含branch、,高雄市鼓山區,5年以上,大學,員工70人,7sul0,www.104.com.tw/job/7sul0?jobsource=jolist_d_relevance
9/04,Backend Engineer (Python),Dcard _狄卡科技股份有限公司,台北市大安區光復南路102號11樓,待遇面議,"We are on a mission to spark connections and bring people together.Dcard is a social media platform devoted to creating a safe and free environment for ever-flowing ideas and extraordinary stories. Garnering the trust of the younger generation, our service attracts millions of active users and up to 20 million unique visitors per month. We have substantial influence and high penetration amongst the youth of Taiwan, but our ambitions do not stop here.As a strong and emerging international company, we are on a mission to spark connections and bring people together. We continue to make impactful influence in the social media, advertising and e-commerce fields. Continuing our success in the Taiwan market, we are now expanding to Hong Kong, Japan, and the APAC market. As a Machine Learning Backend Engineer at Dcard, you will collaborate closely with product managers and developers to build products that matter and create tools that accelerate growth. Join our team of developers to build the social network of the next generation. We code in a fresh monolithic repository and ship code every few hours, and most importantly, we're never afraid of using new and bold approaches to conquer challenges.If you are ready to take the leap, join us in creating an experience that connects people all around the world!【Why should you join Dcard?】Dcard's products have expanded from the card-pairing feature to community, e-commerce, and other services targeting university students and young people. We are building a rapidly growing and continuously expanding organization with a growth mindset. We are reaching out to the world, creating more opportunities and development in different fields, and we are not satisfied with the current boundaries. We need you to provide value to our users in more aspects of life!【About the Dcard Engineering Team】As a member of the Dcard Engineering Team, you will not only focus on feature development but also optimize the developer experience and architecture, and evaluate the adoption of new technologies. At Dcard, you will face many interesting challenges, working on high-traffic products, constantly adjusting and improving the existing architecture to provide smooth services to millions of users. We are - * Data Driven - Any analysis and decision-making within the team revolve around important metrics, and product development goals are based on OKRs to measure their value, ensuring that everyone is on the same track and moving towards the same goal. We value data-driven thinking over relying on intuition.* Fast-Paced - Working with a talented team, you will experience significant growth in both technical and collaborative abilities. The team operates at a fast pace, and we expect the product to move forward quickly. Consequently, we face daily challenges such as setting up an ad system to handle high traffic or ensuring real-time and fast data updates.* Process Optimization - The team pays great attention to the smoothness of processes and continuously thinks about how to collaborate more efficiently. We roll up our sleeves and directly change things that bother us, optimizing the development and life experiences as a whole.* Continuous Growth - In addition to regular study sessions, we learn about the projects undertaken by team members in different domains through Developer Sessions within the team. We also invite external members to share successful case studies or development processes from other teams.【You will be involved in the team to...】* Develop and optimize foundational infrastructure for recommendation systems, such as databases, APIs, streaming services, and CDC-related services.* Establish system monitoring mechanisms to improve service stability.* Advance MLOps practices to enhance the development experience of machine learning algorithms.* Collaborate with Data Engineers to develop and optimize Data Infrastructure.",台北市大安區,1年以上,大學,員工390人,7y8e6,www.104.com.tw/job/7y8e6?jobsource=jolist_d_relevance
